Scheme Name	Asset Value
Franklin India Fixed Maturity Plans- Series 3- Plan D (1132 days)- Dividend- Direct	10.0000
Franklin India Fixed Maturity Plans- Series 3- Plan D(1132 days)- Growth	0.0000
Franklin India Fixed Maturity Plans- Series 3- Plan D(1132 days)- Growth-Direct	0.0000
Franklin India Fixed Maturity Plans - Series 3 - Plan F 1098 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans - Series 3 Plan F (1098 days) - Growth Direct	0.0000
Franklin India Fixed Maturity Plans Series 3- Plan F (1098 days)- Growth	0.0000
Franklin India Fixed Maturity Plans Series 3- Plan F (1098 days)- Quarterly Dividend	10.0000
Franklin India Fixed Maturity Plans Series 3- Plan F (1098 days)- Quarterly Dividend- Direct	10.0000
Franklin India Fixed Maturity Plans- Series 3- Plan F (1098 days )- Dividend- Direct	10.0000
Franklin India Fixed Maturity Plans - Series 4 Plan F (1286 days)- Growth -Direct	0.0000
Franklin India Fixed Maturity Plans- Series 4 Plan F (1286 days) -Growth	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan F 1286 days - Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan F 1286 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan F 1286 days - QTR Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan F 1286 days -QTR - IDCW 	0.0000
Franklin India Fixed maturity Plans- Series 4- Plan A (1098 days) - Growth - Direct	0.0000
Franklin India Fixed Maturity Plans- Series 4- Plan A (1098 days) -Growth	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan A 1098 days - Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan A 1098 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan A 1098 days - QTR Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan A 1098 days -QTR - IDCW 	0.0000
Franklin India Fixed Maturit Plans- Series 4- Plan E (1098 days)- Growth - Direct	0.0000
Franklin India Fixed Maturity Plans- Series 4- Plan E (1098 days)- Dividend -Direct	10.0000
Franklin India Fixed Maturity Plans- Series 4- Plan E (1098 days)- Growth	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan E 1098 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan E 1098 days - QTR Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 4 - Plan E 1098 days -QTR - IDCW 	0.0000
Franklin India Fixed Maturity Plans -Series 5 Plan D (1238 days)- Growth - Direct	0.0000
Franklin India Fixed Maturity Plans- Series 5 Plan D (1238 days)- Growth	0.0000
Franklin India Fixed Maturity Plans- Series 5 Plan D (1238 days)- Quarterly Dividend- Direct	10.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan D 1238 days - Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan D 1238 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan D 1238 days -QTR - IDCW 	0.0000
Franklin India Fixed Maturity Plans Series 5 Plan F (1203 days)- Growth	0.0000
Franklin India Fixed Maturity Plans- Series 5 Plan F (1203 days)-Growth Direct	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days - Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days - QTR Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days -QTR - IDCW 	0.0000
Franklin Idnia Fixed Maturity Palns- Series 5 Plan C (1259 days)- Growth	0.0000
Franklin India Fixed Maturity Plans - Series5 Plan C (1259 days)- Growth Direct	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan C 1259 days - Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan C 1259 days - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan C 1259 days - QTR Direct - IDCW 	0.0000
Franklin India Fixed Maturity Plans-Series 5 - Plan C 1259 days -QTR - IDCW 	0.0000
HDFC Charity Fund for Cancer Cure - IDCW Option - 50% IDCW Donation Option	10.5321
HDFC Charity Fund for Cancer Cure - IDCW Option - 75% IDCW Donation Option	10.5321
HDFC Charity Fund for Cancer Cure - IDCW Option - Direct Plan - 50% IDCW Donation Option	10.5321
HDFC Charity Fund for Cancer Cure - IDCW Option - Direct Plan - 75% IDCW Donation Option	10.5321
HDFC FMP 1100D April 2019 (1) - Growth Option	12.3999
HDFC FMP 1100D April 2019 (1) - Growth Option - Direct Plan	12.4731
HDFC FMP 1100D April 2019 (1) - IDCW Option	10
HDFC FMP 1100D April 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1100D April 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1100D April 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1118D March 2019 (1) - Growth Option	12.3925
HDFC FMP 1118D March 2019 (1) - Growth Option - Direct Plan	12.4472
HDFC FMP 1118D March 2019 (1) - IDCW Option	10
HDFC FMP 1118D March 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1118D March 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1120D March 2019 (1) - Growth Option	12.354
HDFC FMP 1120D March 2019 (1) - Growth Option - Direct Plan	12.452
HDFC FMP 1120D March 2019 (1) - IDCW Option	10
HDFC FMP 1120D March 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1120D March 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1120D March 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1126D March 2019 (1) - Growth Option	12.5025
HDFC FMP 1126D March 2019 (1) - Growth Option - Direct Plan	12.6016
HDFC FMP 1126D March 2019 (1) - IDCW Option	10
HDFC FMP 1126D March 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1126D March 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1126D March 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1127D March 2019 (1) - Growth Option	12.4084
HDFC FMP 1127D March 2019 (1) - Growth Option - Direct Plan	12.507
HDFC FMP 1127D March 2019 (1) - IDCW Option	10
HDFC FMP 1127D March 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1127D March 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1127D March 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1133D February 2019 (1) - Growth Option	12.5318
HDFC FMP 1133D February 2019 (1) - Growth Option - Direct Plan	12.6314
HDFC FMP 1133D February 2019 (1) - IDCW Option	10
HDFC FMP 1133D February 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1133D February 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1133D February 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1146D February 2019 (1) - Growth Option	12.5851
HDFC FMP 1146D February 2019 (1) - Growth Option - Direct Plan	12.6858
HDFC FMP 1146D February 2019 (1) - IDCW Option	10
HDFC FMP 1146D February 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1146D February 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1146D February 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1154D February 2019 (1) - Growth Option	12.575
HDFC FMP 1154D February 2019 (1) - Growth Option - Direct Plan	12.675
HDFC FMP 1154D February 2019 (1) - IDCW Option	10
HDFC FMP 1154D February 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1154D February 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1154D February 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1158D July 2022 - Growth Option	12.0833
HDFC FMP 1158D July 2022 - Growth Option - Direct Plan	12.1762
HDFC FMP 1158D July 2022 - IDCW Option	12.0833
HDFC FMP 1158D July 2022 - IDCW Option - Direct Plan	12.1762
HDFC FMP 1158D July 2022 - Quarterly IDCW Option	10.1195
HDFC FMP 1158D July 2022 - Quarterly IDCW Option - Direct Plan	10.1243
HDFC FMP 1162D March 2022 - Growth Option	11.9891
HDFC FMP 1162D March 2022 - Growth Option - Direct Plan	12.0456
HDFC FMP 1162D March 2022 - IDCW Option	10
HDFC FMP 1162D March 2022 - IDCW Option - Direct Plan	10
HDFC FMP 1162D March 2022 - Quarterly Dividend Option	10
HDFC FMP 1162D March 2022 - Quarterly Dividend Option - Direct Plan	10
HDFC FMP 1168D January 2019 (1) - Growth Option	12.6644
HDFC FMP 1168D January 2019 (1) - Growth Option - Direct Plan	12.7715
HDFC FMP 1168D January 2019 (1) - IDCW Option	10
HDFC FMP 1168D January 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1168D January 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1168D January 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1170D February 2017 (1) - Direct Option - Dividend Option	10
HDFC FMP 1170D February 2017 (1) - Direct Option - Growth Option	12.8951
HDFC FMP 1170D February 2017 (1) - Direct Option - Quarterly Dividend Option	10
HDFC FMP 1170D February 2017 (1) - Regular Option - Dividend Option	10
HDFC FMP 1170D February 2017 (1) - Regular Option - Growth Option	12.7436
HDFC FMP 1170D February 2017 (1) - Regular Option - Quarterly Dividend Option	10
HDFC FMP 1175D January 2019 (1) - Growth Option	12.6824
HDFC FMP 1175D January 2019 (1) - Growth Option - Direct Plan	12.7896
HDFC FMP 1175D January 2019 (1) - IDCW Option	10
HDFC FMP 1175D January 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1175D January 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1175D January 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1182D January 2019 (1) - Growth Option	12.7229
HDFC FMP 1182D January 2019 (1) - Growth Option - Direct Plan	12.8188
HDFC FMP 1182D January 2019 (1) - IDCW Option	10
HDFC FMP 1182D January 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1182D January 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1190D January 2019 (1) - Growth Option	12.7474
HDFC FMP 1190D January 2019 (1) - Growth Option - Direct Plan	12.8425
HDFC FMP 1190D January 2019 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1190D January 2019 (1) - Quarterly IDCW Option	10
HDFC FMP 1190D January 2019 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1196D December 2018 (1) - Growth Option	12.7552
HDFC FMP 1196D December 2018 (1) - Growth Option - Direct Plan	12.857
HDFC FMP 1196D December 2018 (1) - IDCW Option	10
HDFC FMP 1196D December 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1196D December 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1196D December 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1203D December 2018 (1) - Growth Option	12.78
HDFC FMP 1203D December 2018 (1) - Growth Option - Direct Plan	12.8755
HDFC FMP 1203D December 2018 (1) - IDCW Option	10
HDFC FMP 1203D December 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1204D December - Growth Option	11.8524
HDFC FMP 1204D December - Growth Option - Direct Plan	11.9234
HDFC FMP 1204D December - IDCW Option	11.8524
HDFC FMP 1204D December - IDCW Option - Direct Plan	11.9235
HDFC FMP 1204D December - Quarterly IDCW Option	10.495
HDFC FMP 1204D December - Quarterly IDCW Option - Direct Plan	10.4997
HDFC FMP 1211D December 2018 (1) - Growth Option	12.7973
HDFC FMP 1211D December 2018 (1) - Growth Option - Direct Plan	12.8967
HDFC FMP 1218D December 2018 (1) - Growth Option	12.8676
HDFC FMP 1218D December 2018 (1) - Growth Option - Direct Plan	12.9629
HDFC FMP 1218D December 2018 (1) - IDCW Option	10
HDFC FMP 1218D December 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1218D December 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1218D December 2018(1)-Direct Plan-Quarterly Div Option	10
HDFC FMP 1224D DECEMBER 2018 (1) - Growth Option	12.8352
HDFC FMP 1224D DECEMBER 2018 (1) - Growth Option - Direct Plan	12.9448
HDFC FMP 1224D DECEMBER 2018 (1) - IDCW Option	10
HDFC FMP 1224D DECEMBER 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1224D DECEMBER 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1232D NOVEMBER 2018 (1) - Growth Option	12.9599
HDFC FMP 1232D NOVEMBER 2018 (1) - Growth Option - Direct Plan	13.0571
HDFC FMP 1232D NOVEMBER 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1232D NOVEMBER 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1246D NOVEMBER 2018 (1) - Growth Option	12.994
HDFC FMP 1246D NOVEMBER 2018 (1) - Growth Option - Direct Plan	13.0912
HDFC FMP 1246D NOVEMBER 2018 (1) - IDCW Option	10
HDFC FMP 1246D NOVEMBER 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1246D NOVEMBER 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1246D NOVEMBER 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1260D October 2018 (1) - Growth Option	13.0583
HDFC FMP 1260D October 2018 (1) - Growth Option - Direct Plan	13.1714
HDFC FMP 1260D October 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1261D October 2018 (1) - Growth Option	12.9691
HDFC FMP 1261D October 2018 (1) - Growth Option - Direct Plan	13.0815
HDFC FMP 1261D October 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1261D October 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1265D October 2018 (1) - Growth Option	13.0684
HDFC FMP 1265D October 2018 (1) - Growth Option - Direct Plan	13.2028
HDFC FMP 1265D October 2018 (1) - IDCW Option	10
HDFC FMP 1265D October 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1265D October 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1265D October 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1269D March 2023 - Growth Option	11.7347
HDFC FMP 1269D March 2023 - Growth Option - Direct Plan	11.7986
HDFC FMP 1269D March 2023 - IDCW Option	11.7347
HDFC FMP 1269D March 2023 - IDCW Option - Direct Plan	11.7986
HDFC FMP 1269D March 2023 - Quarterly IDCW Option	10.2027
HDFC FMP 1269D March 2023 - Quarterly IDCW Option - Direct Plan	10.2072
HDFC FMP 1274D October 2018 (1) - Growth Option	13.105
HDFC FMP 1274D October 2018 (1) - Growth Option - Direct Plan	13.2233
HDFC FMP 1274D October 2018 (1) - IDCW Option	10
HDFC FMP 1274D October 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1274D October 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1274D October 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1280D October 2018 (1) - Growth Option	13.1298
HDFC FMP 1280D October 2018 (1) - Growth Option - Direct Plan	13.2549
HDFC FMP 1280D October 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1344D October 2018 (1) - Growth Option	13.3581
HDFC FMP 1344D October 2018 (1) - Growth Option - Direct Plan	13.5064
HDFC FMP 1344D October 2018 (1) - IDCW Option	10
HDFC FMP 1344D October 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1344D October 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1344D October 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1359D September - Growth Option	12.1317
HDFC FMP 1359D September - Growth Option - Direct Plan	12.2112
HDFC FMP 1359D September - IDCW Option	12.1317
HDFC FMP 1359D September - IDCW Option - Direct Plan	12.2112
HDFC FMP 1359D September - Quarterly IDCW Option	10.1933
HDFC FMP 1359D September - Quarterly IDCW Option - Direct Plan	10.1979
HDFC FMP 1372D September 2018 (1) - Growth Option	13.3497
HDFC FMP 1372D September 2018 (1) - Growth Option - Direct Plan	13.4575
HDFC FMP 1372D September 2018 (1) - IDCW Option	10
HDFC FMP 1372D September 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1372D September 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1381D September 2018 (1) - Growth Option	13.4359
HDFC FMP 1381D September 2018 (1) - Growth Option - Direct Plan	13.5632
HDFC FMP 1381D September 2018 (1) - IDCW Option	10
HDFC FMP 1381D September 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1406D August 2022 - Growth Option	12.1029
HDFC FMP 1406D August 2022 - Growth Option - Direct Plan	12.189
HDFC FMP 1406D August 2022 - IDCW Option	12.1029
HDFC FMP 1406D August 2022 - IDCW Option - Direct Plan	12.189
HDFC FMP 1406D August 2022 - Quarterly IDCW Option	10.1772
HDFC FMP 1406D August 2022 - Quarterly IDCW Option - Direct Plan	10.1818
HDFC FMP 1434D May 2018 (1) - Growth Option	13.386
HDFC FMP 1434D May 2018 (1) - Growth Option - Direct Plan	13.5183
HDFC FMP 1434D May 2018 (1) - IDCW Option	10
HDFC FMP 1434D May 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1434D May 2018 (1) - Quarterly IDCW Option	10
HDFC FMP 1434D May 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1487D August 2018 (1) - Growth Option	13.9793
HDFC FMP 1487D August 2018 (1) - Growth Option - Direct Plan	14.1762
HDFC FMP 1487D August 2018 (1) - IDCW Option	10
HDFC FMP 1487D August 2018 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1487D August 2018 (1) - Quarterly IDCW Option - Direct Plan	10
HDFC FMP 1846D August 2013 (1) - Growth Option	21.3673
HDFC FMP 1846D August 2013 (1) - Growth Option - Direct Plan	21.9648
HDFC FMP 1846D August 2013 (1) - IDCW Option	10
HDFC FMP 1846D August 2013 (1) - IDCW Option - Direct Plan	10
HDFC FMP 1861D March 2022 - Growth Option	12.31
HDFC FMP 1861D March 2022 - Growth Option - Direct Plan	12.3752
HDFC FMP 1861D March 2022 - IDCW Option	12.31
HDFC FMP 1861D March 2022 - IDCW Option - Direct Plan	12.3752
HDFC FMP 1861D March 2022 - Quarterly Dividend Option	10.2263
HDFC FMP 1861D March 2022 - Quarterly Dividend Option - Direct Plan	10.2293
HDFC FMP 1876D March 2022 - Growth Option	12.2829
HDFC FMP 1876D March 2022 - Growth Option - Direct Plan	12.3405
HDFC FMP 1876D March 2022 - IDCW Option	12.2829
HDFC FMP 1876D March 2022 - IDCW Option - Direct Plan	12.3405
HDFC FMP 1876D March 2022 - Quarterly Dividend Option	10.2295
HDFC FMP 1876D March 2022 - Quarterly Dividend Option - Direct Plan	10.232
HDFC FMP 2638D February 2023 - Growth Option	12.4531
HDFC FMP 2638D February 2023 - Growth Option - Direct Plan	12.524
HDFC FMP 2638D February 2023 - IDCW Option	12.4531
HDFC FMP 2638D February 2023 - Quarterly IDCW Option	10.5267
HDFC FMP 2638D February 2023 - Quarterly IDCW Option - Direct Plan	10.5314
HDFC FMP 3360D March 2014 (1) - Flexi Option	18.4345
HDFC FMP 3360D March 2014 (1) - Flexi Option - Direct Plan	18.675
HDFC FMP 3360D March 2014 (1) - Growth Option	18.4345
HDFC FMP 3360D March 2014 (1) - Growth Option - Direct Plan	18.675
HDFC FMP 3360D March 2014 (1) - IDCW Option	10
HDFC FMP 3360D March 2014 (1) - IDCW Option - Direct Plan	10
HDFC FMP 3360D March 2014 (1) - Quarterly IDCW Option	10
HDFC FMP 3360D March 2014 (1) - Quarterly IDCW Option - Direct Plan	10
HSBC Fixed Term Series 125 - Direct Plan Growth Option	12.6358
HSBC Fixed Term Series 125 - Dividend Option	10
